Category,Hedis Measure,Hedis Measuer code,Age from,Age to,SMS
,Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication,,,,"""Hey there! Follow-up care for kids on ADHD meds is crucial. It aids in monitoring medication effectiveness, managing side effects, and adjusting treatment if needed. Stay proactive about your child's health!"""
,Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication,,,,"""Hello! Regular follow-up care for children on ADHD meds is essential. It helps healthcare providers evaluate treatment response, manage side effects, and fine-tune medication for optimal results. Stay informed!"""
,Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication,,,,"""Hi! Don't underestimate the importance of follow-up care for kids on ADHD meds. It helps healthcare providers track treatment progress, address concerns, and ensure the best medication plan. Prioritize your child's health!"""
,Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication,,,,"""Hey! Follow-up care for children on ADHD meds ensures ongoing monitoring of their well-being. Regular evaluations help manage medication effectiveness and address any emerging issues. Stay proactive about your child's health!"""
,Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication,,,,"""Hello! Regular follow-up care is crucial for children on ADHD meds. It helps healthcare providers assess treatment efficacy, manage side effects, and ensure the best possible care for your child's well-being. Stay informed!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hello! Follow-up care is critical for children on ADHD meds. It involves regular check-ins with healthcare providers to evaluate treatment response and manage any side effects. Remember, these check-ups are vital for your child's well-being!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hi there! Did you know that follow-up care is essential for kids on ADHD meds? It's a series of consultations with healthcare providers to ensure the right dosage and monitor any changes or side effects. Prioritize your child's health by scheduling these check-ins!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hey! Ensuring follow-up care for children prescribed ADHD meds is crucial. It involves consistent monitoring by healthcare providers to adjust treatment if needed and address any concerns. Don't overlook these appointments?they're essential for your child's health!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hello! Follow-up care for children on ADHD meds is more than just appointments; it's about your child's well-being. It involves ongoing evaluations to ensure the right medication dosage, manage side effects, and optimize treatment effectiveness. Stay proactive about your child's health journey!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hi! Follow-up care for kids on ADHD meds is a proactive step towards ensuring their health. These check-ins involve discussions with healthcare providers to track progress, address concerns, and optimize treatment plans. Prioritize these appointments for your child's well-being!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hey there! Don't underestimate the importance of follow-up care for children on ADHD meds. It includes consistent monitoring by healthcare providers to evaluate treatment effectiveness, manage any side effects, and make necessary adjustments. Make these appointments a priority for your child's health!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hello! Regular follow-up care is crucial for children on ADHD meds. These appointments help healthcare providers assess treatment response, address concerns, and ensure the best medication management. Stay informed and proactive about your child's health!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hi! Follow-up care for children prescribed ADHD meds involves ongoing assessments and discussions with healthcare providers. These check-ins are crucial for monitoring treatment progress, managing side effects, and optimizing medication for better results. Prioritize your child's well-being!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hey! Did you know that follow-up care is a crucial part of managing ADHD meds for kids? It involves regular consultations with healthcare providers to monitor progress, adjust treatment plans, and address any concerns. Keep these appointments for your child's optimal health!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hello! Follow-up care for children on ADHD meds is a series of important appointments with healthcare providers. These visits help monitor treatment effectiveness, manage any side effects, and ensure the best care for your child's well-being. Stay proactive about your child's health!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hi there! Ensuring follow-up care for children prescribed ADHD meds is vital. These appointments involve ongoing evaluations to track treatment response, address any issues, and optimize medication for better outcomes. Prioritize these check-ins for your child's health!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hey! Follow-up care for kids on ADHD meds involves consistent consultations with healthcare providers. These appointments are crucial for managing treatment, addressing concerns, and ensuring the best possible care for your child's well-being. Stay informed and proactive!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hello! Don't overlook the significance of follow-up care for children on ADHD meds. These appointments help healthcare providers evaluate treatment progress, manage side effects, and optimize medication to support your child's health. Prioritize these check-ins!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hi! Follow-up care for children on ADHD meds ensures ongoing monitoring and support from healthcare providers. These appointments are essential for evaluating treatment response, managing side effects, and ensuring the best care for your child's well-being. Stay proactive!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hey there! Follow-up care for kids on ADHD meds involves regular consultations with healthcare providers. These check-ins help monitor treatment effectiveness, manage any side effects, and ensure the best care for your child's health. Prioritize these appointments!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hello! Ensuring follow-up care for children prescribed ADHD meds is crucial. These appointments involve discussions with healthcare providers to assess treatment progress, manage side effects, and optimize medication. Make these appointments a priority for your child's well-being!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hi! Regular follow-up care is essential for children on ADHD meds. It includes ongoing evaluations with healthcare providers to track treatment response, address concerns, and ensure optimal medication management. Prioritize these check-ins for your child's health!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hey! Follow-up care for children on ADHD meds involves ongoing support from healthcare providers. These appointments are crucial for evaluating treatment response, managing side effects, and ensuring the best possible care for your child's well-being. Stay informed and proactive!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hello! Did you know that follow-up care for kids on ADHD meds is crucial for their health? These appointments involve discussions with healthcare providers to monitor treatment, address concerns, and optimize medication. Make these appointments a priority!"""
,Follow-Up Care for Children Prescribed ADHD Medication  - ECDS,,,,"""Hi there! Follow-up care for children prescribed ADHD meds is more than routine appointments; it's about supporting your child's health. These check-ins help monitor treatment progress, manage any side effects, and optimize medication for better outcomes. Prioritize these appointments!"""
,Annual Dental Visits,,,,"""Hello! Have you scheduled your annual dental visit? Regular dental check-ups are crucial for maintaining good oral health. Book your appointment today!"""
,Annual Dental Visits,,,,"""Hi there! It's time for your annual dental check-up! These visits are vital for preventing oral health issues and keeping your smile bright. Don't delay, schedule your appointment now!"""
,Annual Dental Visits,,,,"""Hey! Don't forget about your annual dental visit! These check-ups help prevent dental problems and keep your teeth and gums healthy. Make sure to book your appointment soon!"""
